ANO4,TRIMESTRE,AGLOMERADO,PONDERA,CH04,CH06,NIVEL_ED,ESTADO,CAT_OCUP,PP04B_COD,PP04D_COD,P21,P47T
2023,1,31,168,2,45,4,1,3,4808.0,20333.0,130000,130000.0
2023,1,31,168,2,25,5,3,0,,,0,0.0
2023,1,31,325,2,31,6,1,3,8600.0,40312.0,380000,780000.0
2023,1,31,325,1,29,4,1,3,8600.0,10333.0,300000,300000.0
2023,1,31,321,1,43,6,1,3,8401.0,41312.0,300000,670000.0
2023,1,31,321,1,33,6,1,3,8401.0,41312.0,350000,350000.0
2023,1,31,182,2,34,4,3,0,,,0,0.0
2023,1,31,182,1,53,4,1,3,8401.0,34323.0,190000,190000.0
2023,1,31,182,1,18,3,3,0,,,0,0.0
2023,1,31,182,1,2,7,4,0,,,0,0.0
2023,1,31,119,1,69,7,3,0,,,0,90000.0
2023,1,31,90,2,80,3,3,0,,,0,105000.0
2023,1,31,196,2,74,2,1,3,8401.0,53313.0,170000,170000.0
2023,1,15,141,2,56,6,1,2,6900.0,11131.0,50000,50000.0
2023,1,15,212,1,28,4,1,3,8600.0,10333.0,90000,90000.0
2023,1,15,212,2,24,4,3,0,,,0,20300.0
2023,1,15,212,2,1,7,4,0,,,0,0.0
2023,1,15,166,2,51,3,3,0,,,0,60000.0
2023,1,15,166,1,55,2,1,3,8401.0,10333.0,90000,90000.0
2023,1,15,166,1,34,4,1,3,5601.0,30314.0,80000,80000.0
2023,1,15,166,1,25,5,3,0,,,0,9000.0
2023,1,15,166,2,24,4,1,3,4807.0,30333.0,120000,120000.0
2023,1,15,166,2,16,3,3,0,,,0,0.0
2023,1,15,188,1,28,4,1,3,4805.0,36313.0,50000,50000.0
2023,1,15,138,2,79,1,3,0,,,0,63000.0
2023,1,15,138,1,34,3,1,3,4000.0,72314.0,57000,57000.0
2023,1,15,138,1,19,4,3,0,,,0,0.0
2023,1,31,70,2,35,4,1,2,5601.0,30113.0,0,0.0
2023,1,31,334,1,52,6,1,1,4000.0,6001.0,300000,300000.0
2023,1,31,334,2,51,6,1,3,8501.0,41332.0,150000,150000.0
2023,1,31,334,1,21,5,3,0,,,0,0.0
2023,1,31,196,2,40,4,1,3,8401.0,10333.0,115000,125000.0
2023,1,31,196,1,7,1,4,0,,,0,0.0
2023,1,31,196,1,17,3,3,0,,,0,0.0
2023,1,31,196,1,18,5,3,0,,,0,0.0
2023,1,31,335,1,41,4,1,3,2603.0,80313.0,160000,160000.0
2023,1,31,335,2,40,4,3,0,,,0,0.0
2023,1,31,335,2,22,4,1,3,7100.0,10333.0,90000,90000.0
2023,1,31,335,2,20,5,3,0,,,0,0.0
2023,1,31,335,2,5,7,4,0,,,0,0.0
2023,1,31,135,1,56,2,2,2,,,0,-9.0
2023,1,31,158,1,30,4,1,3,8401.0,48313.0,190000,190000.0
2023,1,31,123,2,25,3,1,3,8600.0,35333.0,270000,400000.0
2023,1,31,107,2,64,2,3,0,,,0,300000.0
2023,1,31,107,2,28,4,1,3,3501.0,20333.0,216000,324000.0
2023,1,31,184,1,59,1,1,3,2009.0,56314.0,154000,228000.0
2023,1,31,184,2,48,3,1,3,9700.0,55314.0,12000,46000.0
2023,1,31,184,2,24,4,1,3,8501.0,41312.0,40000,60000.0
2023,1,31,184,2,22,5,1,3,7900.0,53314.0,90000,130000.0
2023,1,31,184,2,9,1,4,0,,,0,0.0
2023,1,31,160,2,50,4,1,3,8501.0,41332.0,340000,510000.0
2023,1,31,160,2,29,4,1,3,4807.0,30333.0,120000,180000.0
2023,1,15,213,1,47,2,1,3,4000.0,72313.0,85000,127500.0
2023,1,31,460,2,40,6,1,3,8401.0,41312.0,200000,500000.0
2023,1,31,460,1,38,4,1,3,4807.0,80333.0,150000,150000.0
2023,1,31,460,1,20,5,3,0,,,0,0.0
2023,1,31,460,2,7,1,4,0,,,0,0.0
2023,1,15,168,2,54,2,1,2,8600.0,40112.0,21000,41300.0
2023,1,15,168,2,34,5,1,2,8600.0,40112.0,22000,22000.0
2023,1,15,168,2,30,5,1,2,8600.0,40112.0,20000,20000.0
2023,1,15,168,1,29,4,1,3,5202.0,32314.0,23000,23000.0
2023,1,15,168,2,9,1,4,0,,,0,0.0
2023,1,15,187,2,65,1,3,0,,,0,80000.0
2023,1,15,177,1,60,2,1,3,3600.0,34323.0,160000,160000.0
2023,1,15,177,2,37,1,3,0,,,0,34600.0
2023,1,15,177,1,38,4,1,3,49.0,34323.0,180000,180000.0
2023,1,15,177,1,15,3,3,0,,,0,0.0
2023,1,15,177,2,6,1,4,0,,,0,0.0
2023,1,15,187,2,12,3,3,0,,,0,0.0
2023,1,15,150,2,50,6,1,3,8501.0,41312.0,150000,150000.0
2023,1,15,150,1,17,3,3,0,,,0,0.0
2023,1,15,150,2,15,3,3,0,,,0,0.0
2023,1,15,188,2,63,6,3,0,,,0,60000.0
2023,1,15,188,1,66,4,3,0,,,0,80000.0
2023,1,15,164,1,41,5,1,1,4000.0,5002.0,60000,60000.0
2023,1,15,135,2,55,4,1,3,4807.0,10333.0,100000,100000.0
2023,1,15,171,1,39,3,1,3,1800.0,80333.0,52000,52000.0
2023,1,15,250,1,49,4,1,2,9503.0,72112.0,70000,70000.0
2023,1,15,250,1,30,3,1,3,9503.0,56314.0,50000,50000.0
2023,1,15,250,1,24,3,1,3,9503.0,56314.0,50000,50000.0
2023,1,15,250,1,26,4,1,3,4000.0,72314.0,60000,60000.0
2023,1,15,230,1,65,4,1,1,4000.0,5002.0,60000,60000.0
2023,1,15,230,2,44,1,1,3,8101.0,56314.0,45000,76000.0
2023,1,15,230,1,17,4,3,0,,,0,0.0
2023,1,15,439,1,75,2,3,0,,,0,70000.0
2023,1,15,401,2,41,3,3,0,,,0,34600.0
2023,1,15,401,1,32,3,1,3,8000.0,47314.0,50000,50000.0
2023,1,15,401,1,23,3,1,3,4000.0,72314.0,-9,-9.0
2023,1,15,401,2,22,3,1,3,8101.0,56314.0,10000,30000.0
2023,1,15,401,2,11,1,3,0,,,0,0.0
2023,1,15,401,1,6,1,4,0,,,0,0.0
2023,1,15,401,1,1,7,4,0,,,0,0.0
2023,1,15,215,1,24,4,1,3,4000.0,72314.0,60000,60000.0
2023,1,15,163,1,55,2,1,2,4502.0,82113.0,130000,130000.0
2023,1,15,163,2,53,2,3,0,,,0,0.0
2023,1,15,163,2,20,5,3,0,,,0,5000.0
2023,1,15,212,1,41,4,1,3,1100.0,80323.0,140000,140000.0
2023,1,15,212,2,42,5,3,0,,,0,0.0
2023,1,15,212,2,17,3,3,0,,,0,0.0
2023,1,15,212,1,12,1,3,0,,,0,0.0
2023,1,15,123,2,72,6,3,0,,,0,105000.0
2023,1,15,123,1,70,4,3,0,,,0,80000.0
2023,1,15,123,2,34,6,1,3,4000.0,72203.0,-9,-9.0
2023,1,15,185,2,71,4,3,0,,,0,135000.0
2023,1,15,185,1,23,4,1,3,9200.0,30333.0,-9,-9.0
2023,1,15,186,1,35,4,3,0,,,0,0.0
2023,1,31,212,2,60,4,3,0,,,0,0.0
2023,1,31,208,1,32,2,1,3,4000.0,72313.0,120000,120000.0
2023,1,31,208,2,35,6,2,3,,,0,60000.0
2023,1,31,208,2,9,1,4,0,,,0,0.0
2023,1,31,208,1,7,1,4,0,,,0,0.0
2023,1,31,208,1,2,7,4,0,,,0,0.0
2023,1,31,306,1,37,4,1,3,8401.0,10333.0,180000,240000.0
2023,1,15,179,1,29,4,1,3,8401.0,48333.0,160000,160000.0
2023,1,31,218,1,36,6,1,3,8401.0,3001.0,296000,296000.0
2023,1,31,218,2,32,4,2,0,,,0,0.0
2023,1,15,252,1,43,5,1,1,102.0,6001.0,100000,100000.0
2023,1,15,252,2,40,6,1,2,8600.0,40132.0,50000,50000.0
2023,1,15,252,1,4,7,4,0,,,0,0.0
2023,1,15,184,1,34,3,1,3,4000.0,72313.0,100000,100000.0
2023,1,31,163,1,47,4,1,3,1009.0,80313.0,100000,100000.0
2023,1,31,178,1,77,3,3,0,,,0,51000.0
2023,1,31,178,2,76,7,3,0,,,0,45000.0
2023,1,31,319,1,33,3,1,3,8101.0,92313.0,292000,427000.0
2023,1,31,319,2,30,3,3,0,,,0,0.0
2023,1,31,319,1,11,1,3,0,,,0,0.0
2023,1,31,319,1,6,1,4,0,,,0,0.0
2023,1,31,319,1,14,3,3,0,,,0,4500.0
2023,1,31,319,1,7,1,4,0,,,0,0.0
2023,1,15,184,2,24,2,3,0,,,0,20300.0
2023,1,15,184,2,2,7,4,0,,,0,0.0
2023,1,31,231,1,49,4,1,3,2009.0,34323.0,200000,200000.0
2023,1,31,231,2,49,6,1,3,8501.0,41332.0,300000,300000.0
2023,1,31,231,1,18,5,3,0,,,0,0.0
2023,1,31,450,2,56,4,1,3,8501.0,53313.0,120000,180000.0
2023,1,31,450,1,22,4,1,3,26.0,80313.0,100000,150000.0
2023,1,31,450,1,19,4,1,3,26.0,80313.0,90000,115000.0
2023,1,31,450,1,22,4,3,0,,,0,0.0
2023,1,31,270,1,54,3,1,3,26.0,80313.0,180000,270000.0
2023,1,31,270,2,50,3,3,0,,,0,0.0
2023,1,31,195,2,24,5,1,2,9700.0,57113.0,35000,41500.0
2023,1,31,195,1,23,4,2,3,,,0,0.0
2023,1,31,178,1,38,4,1,3,2009.0,72313.0,200000,200000.0
2023,1,31,206,1,44,6,1,3,8401.0,11331.0,-9,-9.0
2023,1,31,189,1,43,4,1,3,8101.0,56314.0,120000,120000.0
2023,1,31,189,2,42,4,3,0,,,0,0.0
2023,1,31,189,2,4,7,4,0,,,0,0.0
2023,1,31,189,2,2,7,4,0,,,0,0.0
2023,1,31,270,2,28,5,3,0,,,0,0.0
2023,1,31,270,1,14,3,3,0,,,0,0.0
2023,1,15,132,1,36,6,1,3,8401.0,48311.0,180000,180000.0
2023,1,15,132,2,37,6,1,3,8401.0,10333.0,150000,150000.0
2023,1,15,132,2,13,3,3,0,,,0,0.0
2023,1,15,266,2,26,4,1,3,8800.0,53313.0,32000,32000.0
2023,1,15,266,1,28,2,1,3,4000.0,72314.0,100000,100000.0
2023,1,15,266,2,3,7,4,0,,,0,0.0
2023,1,15,204,1,42,2,1,3,4000.0,72314.0,170000,170000.0
2023,1,15,204,2,34,4,3,0,,,0,23400.0
2023,1,15,204,2,17,3,3,0,,,0,9000.0
2023,1,15,204,2,4,7,4,0,,,0,0.0
2023,1,15,204,1,2,7,4,0,,,0,0.0
2023,1,15,204,2,-1,7,4,0,,,0,0.0
2023,1,31,206,2,43,6,1,3,8401.0,11331.0,-9,-9.0
2023,1,31,206,2,9,1,4,0,,,0,0.0
2023,1,31,206,2,8,1,4,0,,,0,0.0
2023,1,15,142,2,79,2,3,0,,,0,60000.0
2023,1,15,142,1,41,5,1,3,8501.0,41312.0,26000,26000.0
2023,1,15,149,1,70,2,3,0,,,0,75493.0
2023,1,15,149,2,58,2,1,3,8401.0,57314.0,80000,120000.0
2023,1,15,270,2,69,1,3,0,,,0,106000.0
2023,1,15,270,1,25,4,1,3,4502.0,82313.0,80000,80000.0
2023,1,15,270,1,15,3,3,0,,,0,0.0
2023,1,15,270,1,14,3,3,0,,,0,0.0
2023,1,15,196,1,50,2,1,2,8102.0,58113.0,20000,60000.0
2023,1,15,141,2,53,6,3,0,,,0,75000.0
2023,1,15,141,1,60,4,3,0,,,0,110000.0
2023,1,15,111,2,45,4,3,0,,,0,127500.0
2023,1,15,111,1,22,4,3,0,,,0,0.0
2023,1,15,111,1,5,7,4,0,,,0,0.0
2023,1,15,154,2,71,2,3,0,,,0,116000.0
2023,1,15,154,1,36,3,1,3,4805.0,72323.0,-9,-9.0
2023,1,15,167,2,52,6,1,3,8501.0,41312.0,95000,95000.0
2023,1,15,167,1,52,5,1,3,8401.0,10333.0,90000,90000.0
2023,1,15,167,1,25,2,3,0,,,0,0.0
2023,1,15,169,2,51,3,3,0,,,0,62000.0
2023,1,15,151,1,48,6,3,0,,,0,200000.0
2023,1,15,204,1,40,6,1,3,8501.0,41312.0,85000,157500.0
2023,1,15,204,2,32,4,3,0,,,0,0.0
2023,1,15,204,2,90,1,3,0,,,0,63500.0
2023,1,15,204,1,12,1,3,0,,,0,0.0
2023,1,15,204,1,9,1,4,0,,,0,0.0
2023,1,15,204,1,7,1,4,0,,,0,0.0
2023,1,15,147,2,48,3,3,0,,,0,80000.0
2023,1,15,147,2,18,5,3,0,,,0,0.0
2023,1,15,171,2,61,3,3,0,,,0,-9.0
2023,1,15,171,1,29,3,1,3,4000.0,34323.0,160000,160000.0
2023,1,15,171,2,37,6,1,2,6900.0,11131.0,90000,90000.0
2023,1,15,171,1,39,2,1,3,4808.0,30314.0,-9,-9.0
2023,1,15,171,2,5,7,4,0,,,0,0.0
2023,1,15,191,2,47,3,3,0,,,0,0.0
2023,1,15,191,1,53,2,1,2,8102.0,58113.0,24000,24000.0
2023,1,15,140,2,70,4,3,0,,,0,100000.0
2023,1,15,140,1,73,3,3,0,,,0,60000.0
2023,1,15,140,1,19,5,3,0,,,0,0.0
2023,1,15,169,1,30,4,1,3,9301.0,51312.0,90000,135000.0
2023,1,15,169,2,19,4,3,0,,,0,0.0
2023,1,31,142,2,60,2,3,0,,,0,90000.0
2023,1,31,142,2,25,1,1,3,6900.0,10333.0,60000,77000.0
2023,1,31,142,2,35,4,1,2,4807.0,30133.0,300000,340000.0
2023,1,31,142,2,2,7,4,0,,,0,0.0
2023,1,31,294,1,47,6,1,3,8600.0,40331.0,400000,400000.0
2023,1,31,294,2,51,4,1,3,8401.0,10333.0,160000,160000.0
2023,1,31,294,2,14,3,3,0,,,0,0.0
2023,1,15,191,1,29,3,1,3,4000.0,72313.0,80000,80000.0
2023,1,15,191,1,28,3,1,3,4000.0,72314.0,70000,70000.0
2023,1,15,191,1,24,3,1,3,4000.0,72313.0,80000,80000.0
2023,1,31,264,2,48,5,1,3,4804.0,30333.0,250000,287000.0
2023,1,31,264,1,50,6,1,3,8401.0,20332.0,270000,307000.0
2023,1,31,264,1,9,1,4,0,,,0,0.0
2023,1,31,107,2,46,6,1,3,8501.0,41332.0,330000,330000.0
2023,1,15,161,2,71,6,3,0,,,0,240000.0
2023,1,15,149,1,91,2,3,0,,,0,85000.0
2023,1,15,149,2,81,2,3,0,,,0,75000.0
2023,1,15,149,2,49,6,1,3,8401.0,10333.0,95000,95000.0
2023,1,15,228,1,35,5,1,3,8401.0,10202.0,120000,120000.0
2023,1,15,228,2,20,4,3,0,,,0,39800.0
2023,1,15,228,1,5,7,4,0,,,0,0.0
2023,1,15,109,2,30,4,3,0,,,0,10500.0
2023,1,15,109,1,31,2,1,3,1600.0,60323.0,90000,135000.0
2023,1,15,109,2,12,3,3,0,,,0,0.0
2023,1,31,211,1,33,4,1,3,8401.0,58313.0,240000,240000.0
2023,1,31,211,2,30,4,2,3,,,0,0.0
2023,1,31,211,1,5,7,4,0,,,0,0.0
2023,1,31,211,1,14,3,3,0,,,0,0.0
2023,1,31,211,2,12,3,3,0,,,0,0.0
2023,1,31,61,2,39,4,1,3,8401.0,10333.0,250000,250000.0
2023,1,15,109,1,4,7,4,0,,,0,0.0
2023,1,15,205,1,50,6,1,3,6400.0,20201.0,180000,270000.0
2023,1,15,147,2,72,4,3,0,,,0,90000.0
2023,1,15,147,1,43,4,1,2,4904.0,34123.0,80000,80000.0
2023,1,15,114,2,65,6,3,0,,,0,98000.0
2023,1,15,134,2,49,4,1,2,4810.0,33114.0,40000,40000.0
2023,1,15,134,2,46,4,1,2,4804.0,33114.0,50000,50000.0
2023,1,15,134,1,43,4,1,2,8102.0,58113.0,30000,30000.0
2023,1,15,165,1,56,6,1,3,8401.0,10333.0,110000,110000.0
2023,1,31,63,2,36,6,1,3,6900.0,11331.0,380000,560000.0
2023,1,31,317,1,27,4,1,3,8401.0,48313.0,220000,290000.0
2023,1,31,139,2,70,2,3,0,,,0,73000.0
2023,1,31,139,1,34,4,1,2,4903.0,34123.0,20000,20000.0
2023,1,31,194,1,36,4,1,3,49.0,34323.0,190000,190000.0
2023,1,31,194,2,27,4,3,0,,,0,0.0
2023,1,31,194,1,-1,7,4,0,,,0,0.0
2023,1,31,94,2,67,4,3,0,,,0,55000.0
2023,1,31,141,2,47,4,1,3,4808.0,20333.0,160000,160000.0
2023,1,31,141,2,11,1,3,0,,,0,0.0
2023,1,15,165,1,40,6,1,3,4803.0,92332.0,-9,-9.0
2023,1,15,155,2,49,4,3,0,,,0,0.0
2023,1,15,155,1,52,6,1,3,8401.0,10333.0,120000,120000.0
2023,1,15,236,2,32,5,3,0,,,0,60300.0
2023,1,15,236,1,2,7,4,0,,,0,0.0
2023,1,15,157,1,72,4,3,0,,,0,130000.0
2023,1,15,157,2,66,2,3,0,,,0,63000.0
2023,1,15,157,2,19,3,3,0,,,0,0.0
2023,1,15,157,1,45,4,2,2,,,0,0.0
2023,1,15,151,2,49,6,1,2,6900.0,11131.0,70000,70000.0
2023,1,15,151,2,62,4,1,3,8401.0,10201.0,120000,120000.0
2023,1,15,161,2,57,2,3,0,,,0,51000.0
2023,1,15,161,1,24,3,1,3,2500.0,80314.0,70000,70000.0
2023,1,15,161,2,76,2,3,0,,,0,50000.0
2023,1,15,158,2,29,5,3,0,,,0,0.0
2023,1,15,158,1,27,4,1,3,4807.0,30333.0,100000,100000.0
2023,1,15,169,2,57,3,3,0,,,0,30000.0
2023,1,15,169,1,56,3,1,3,4000.0,72313.0,180000,180000.0
2023,1,31,116,1,63,4,3,0,,,0,170000.0
2023,1,31,116,2,63,4,3,0,,,0,100000.0
2023,1,31,116,1,30,4,1,3,4803.0,30333.0,130000,130000.0
2023,1,31,116,1,38,4,1,3,2603.0,80313.0,160000,160000.0
2023,1,31,116,2,30,4,3,0,,,0,0.0
2023,1,31,247,1,28,4,1,3,8401.0,10333.0,190000,190000.0
2023,1,31,247,2,29,4,3,0,,,0,0.0
2023,1,31,247,1,9,1,4,0,,,0,0.0
2023,1,31,247,1,1,7,4,0,,,0,0.0
2023,1,31,223,1,70,2,3,0,,,0,160000.0
2023,1,31,223,2,69,2,3,0,,,0,0.0
2023,1,31,223,1,39,4,1,3,4000.0,72313.0,190000,190000.0
2023,1,31,223,1,7,1,4,0,,,0,0.0
2023,1,31,90,2,61,3,3,0,,,0,8000.0
2023,1,31,269,1,46,4,1,3,4000.0,72313.0,160000,160000.0
2023,1,31,269,2,43,4,3,0,,,0,0.0
2023,1,31,269,1,7,1,4,0,,,0,0.0
2023,1,15,259,2,55,6,3,0,,,0,90000.0
2023,1,15,131,1,60,4,1,1,1009.0,5002.0,300000,300000.0
2023,1,15,131,2,59,4,1,1,4808.0,5002.0,150000,150000.0
2023,1,15,131,2,25,5,3,0,,,0,0.0
2023,1,15,67,2,56,2,3,0,,,0,0.0
2023,1,15,169,2,24,5,3,0,,,0,7000.0
2023,1,15,169,1,22,3,3,0,,,0,7000.0
2023,1,15,169,2,14,3,3,0,,,0,0.0
2023,1,15,359,2,24,4,1,2,4810.0,33114.0,16000,72200.0
2023,1,15,359,1,26,1,1,3,4810.0,33314.0,20000,20000.0
2023,1,15,359,1,8,1,4,0,,,0,0.0
2023,1,15,359,2,7,1,4,0,,,0,0.0
2023,1,15,359,1,4,7,4,0,,,0,0.0
2023,1,15,359,2,2,7,4,0,,,0,0.0
2023,1,15,149,1,41,4,1,3,8401.0,20333.0,100000,150000.0
2023,1,15,149,2,48,4,1,3,4000.0,10333.0,150000,225000.0
2023,1,15,168,1,67,3,3,0,,,0,60000.0
2023,1,15,168,1,48,3,1,2,4504.0,82113.0,30000,30000.0
2023,1,15,178,2,64,4,3,0,,,0,57000.0
2023,1,15,178,1,18,3,1,3,8401.0,51313.0,25000,25000.0
2023,1,15,273,1,26,5,3,0,,,0,50000.0
2023,1,31,298,2,29,6,1,3,5601.0,53203.0,0,0.0
2023,1,31,298,2,6,7,4,0,,,0,0.0
2023,1,31,434,1,42,4,1,2,4000.0,72113.0,120000,120000.0
2023,1,31,434,2,31,4,1,3,8401.0,10333.0,120000,120000.0
2023,1,31,434,1,5,7,4,0,,,0,0.0
2023,1,31,434,2,2,7,4,0,,,0,0.0
2023,1,31,89,1,65,4,3,0,,,0,225000.0
2023,1,31,89,2,58,4,3,0,,,0,225000.0
2023,1,31,179,2,29,1,1,3,5601.0,53313.0,100000,100000.0
2023,1,31,179,1,47,6,1,3,8401.0,99999.0,100000,100000.0
2023,1,31,99,2,52,6,1,3,48.0,30333.0,200000,300000.0
2023,1,31,99,1,38,3,2,2,,,0,0.0
2023,1,31,99,2,22,4,1,3,48.0,30313.0,80000,80000.0
2023,1,31,207,1,33,4,1,3,8401.0,10333.0,190000,190000.0
2023,1,31,207,2,35,4,3,0,,,0,0.0
2023,1,31,207,2,9,1,4,0,,,0,0.0
2023,1,31,207,1,5,7,4,0,,,0,0.0
2023,1,15,67,1,62,2,1,3,8401.0,72313.0,115000,115000.0
2023,1,15,67,2,15,3,3,0,,,0,0.0
2023,1,15,151,2,43,4,1,3,8401.0,36313.0,30000,66000.0
2023,1,15,151,1,49,2,1,3,4000.0,72313.0,60000,60000.0
2023,1,15,151,1,23,2,3,0,,,0,0.0
2023,1,15,174,1,51,6,1,3,8600.0,40312.0,95000,95000.0
2023,1,15,179,2,69,2,3,0,,,0,50000.0
2023,1,15,179,1,68,2,1,1,4502.0,5002.0,70000,70000.0
2023,1,15,180,2,43,1,3,0,,,0,0.0
2023,1,15,267,1,23,5,1,3,8600.0,40312.0,80000,89000.0
2023,1,15,305,2,58,6,3,0,,,0,0.0
2023,1,15,305,1,59,6,3,0,,,0,90000.0
2023,1,15,305,1,35,5,1,3,8401.0,10333.0,200000,200000.0
2023,1,15,305,1,29,5,3,0,,,0,0.0
2023,1,15,189,1,30,6,1,3,8401.0,81331.0,150000,150000.0
2023,1,15,189,2,21,4,3,0,,,0,0.0
2023,1,15,189,1,1,7,4,0,,,0,0.0
2023,1,15,134,2,70,3,3,0,,,0,120000.0
2023,1,15,134,1,71,3,3,0,,,0,60000.0
2023,1,15,504,2,43,3,1,3,101.0,58313.0,32000,32000.0
2023,1,15,179,1,17,3,3,0,,,0,0.0
2023,1,15,141,2,54,2,3,0,,,0,25000.0
2023,1,15,141,2,27,6,1,3,8501.0,41312.0,67000,67000.0
2023,1,15,141,2,25,5,3,0,,,0,7600.0
2023,1,15,247,1,55,2,3,0,,,0,35000.0
2023,1,15,247,2,36,2,1,3,9700.0,55314.0,25000,25000.0
2023,1,15,247,2,21,2,3,0,,,0,20300.0
2023,1,15,247,1,13,3,3,0,,,0,0.0
2023,1,15,247,1,11,1,3,0,,,0,0.0
2023,1,15,247,2,7,1,4,0,,,0,0.0
2023,1,15,247,2,3,7,4,0,,,0,0.0
2023,1,31,139,1,62,2,3,0,,,0,120000.0
2023,1,31,139,2,62,2,3,0,,,0,79000.0
2023,1,31,136,2,28,5,1,3,6200.0,92332.0,250000,250000.0
2023,1,31,231,1,64,5,1,3,9302.0,43332.0,180000,805000.0
2023,1,31,231,1,35,4,1,2,5900.0,50131.0,300000,300000.0
2023,1,31,392,1,43,6,1,3,4806.0,6001.0,370000,370000.0
2023,1,31,524,1,35,6,1,3,4000.0,72313.0,200000,200000.0
2023,1,31,157,2,39,6,1,3,8401.0,3001.0,350000,525000.0
2023,1,31,157,1,41,4,1,3,4000.0,58313.0,250000,375000.0
2023,1,31,157,2,15,3,3,0,,,0,0.0
2023,1,31,157,2,10,1,3,0,,,0,0.0
2023,1,31,148,1,45,4,1,3,4803.0,34323.0,300000,450000.0
2023,1,15,180,2,24,4,1,3,8401.0,49314.0,150000,180000.0
2023,1,15,180,2,22,4,1,3,3600.0,99997.0,-9,-9.0
2023,1,15,180,2,18,4,3,0,,,0,0.0
2023,1,15,180,2,3,7,4,0,,,0,0.0
2023,1,15,224,2,42,3,3,0,,,0,0.0
2023,1,15,224,1,49,4,1,3,4000.0,72313.0,140000,140000.0
2023,1,15,224,2,21,5,3,0,,,0,6000.0
2023,1,15,224,1,18,4,1,3,9301.0,51312.0,60000,60000.0
2023,1,15,224,1,10,1,3,0,,,0,0.0
2023,1,15,227,2,40,2,1,3,8401.0,10333.0,90000,90000.0
2023,1,15,227,1,71,2,3,0,,,0,80000.0
2023,1,15,227,2,24,3,3,0,,,0,53400.0
2023,1,15,227,1,8,1,4,0,,,0,0.0
2023,1,15,227,1,3,7,4,0,,,0,0.0
2023,1,15,227,1,3,7,4,0,,,0,0.0
2023,1,15,227,2,40,4,1,3,4000.0,10333.0,80000,100000.0
2023,1,15,227,1,12,3,3,0,,,0,0.0
2023,1,15,179,1,60,4,1,3,8401.0,10333.0,90000,90000.0
2023,1,15,504,1,38,3,1,2,9503.0,72112.0,60000,100000.0
2023,1,15,504,2,12,3,3,0,,,0,0.0
2023,1,15,73,1,50,3,1,3,4000.0,72313.0,110000,110000.0
2023,1,15,73,2,44,3,3,0,,,0,0.0
2023,1,15,73,1,20,3,1,3,4000.0,72314.0,60000,60000.0
2023,1,15,73,2,17,3,3,0,,,0,0.0
2023,1,15,299,1,43,2,1,2,8102.0,58113.0,-9,-9.0
2023,1,15,299,2,41,5,3,0,,,0,34600.0
2023,1,15,299,2,5,7,4,0,,,0,0.0
2023,1,15,299,1,5,7,4,0,,,0,0.0
2023,1,15,167,2,60,4,3,0,,,0,0.0
2023,1,15,167,1,76,1,3,0,,,0,52500.0
2023,1,15,167,2,19,4,1,2,5601.0,56113.0,50000,50000.0
2023,1,15,167,1,20,4,1,2,5601.0,80113.0,50000,50000.0
2023,1,31,148,2,37,4,1,3,8401.0,10333.0,350000,525000.0
2023,1,31,148,2,16,3,3,0,,,0,0.0
2023,1,31,148,1,8,1,4,0,,,0,0.0
2023,1,15,179,2,62,4,3,0,,,0,90000.0
2023,1,15,179,2,24,3,3,0,,,0,0.0
2023,1,15,184,2,68,4,3,0,,,0,60000.0
2023,1,15,184,1,38,4,1,3,4000.0,72313.0,60000,60000.0
2023,1,15,155,1,60,4,1,1,4808.0,5002.0,90000,90000.0
2023,1,15,155,2,58,6,3,0,,,0,120000.0
2023,1,15,188,2,54,4,3,0,,,0,10000.0
2023,1,15,188,1,65,3,3,0,,,0,109000.0
2023,1,15,188,1,35,4,1,2,8509.0,51112.0,70000,70000.0
2023,1,15,188,1,29,4,1,2,9301.0,58113.0,20000,20000.0
2023,1,15,188,2,16,3,3,0,,,0,0.0
2023,1,15,308,1,35,6,1,3,8401.0,34323.0,78000,78000.0
2023,1,15,308,2,34,6,1,3,8509.0,41312.0,68000,68000.0
2023,1,15,308,2,6,1,4,0,,,0,0.0
2023,1,15,308,1,3,7,4,0,,,0,0.0
2023,1,15,285,2,30,6,1,2,8600.0,40131.0,80000,80000.0
2023,1,15,285,1,31,6,1,3,8600.0,40312.0,140000,210000.0
2023,1,15,141,2,63,2,3,0,,,0,35000.0
2023,1,31,62,2,55,6,1,2,9700.0,57113.0,40000,48000.0
2023,1,31,62,2,34,6,1,3,9999.0,10333.0,90000,90000.0
2023,1,31,345,2,32,4,1,3,2800.0,10333.0,190000,190000.0
2023,1,31,345,2,11,1,3,0,,,0,0.0
2023,1,15,169,2,86,2,3,0,,,0,107000.0
2023,1,15,145,2,32,3,1,3,9999.0,30333.0,80000,80000.0
2023,1,15,103,2,91,4,3,0,,,0,50000.0
2023,1,15,103,2,63,4,3,0,,,0,76000.0
2023,1,15,103,2,61,4,1,3,8401.0,10333.0,-9,-9.0
2023,1,15,103,1,47,6,1,2,4803.0,30113.0,90000,90000.0
2023,1,15,125,1,82,2,3,0,,,0,150000.0
2023,1,15,125,1,41,4,1,1,9503.0,5002.0,130000,130000.0
2023,1,15,125,1,36,5,1,3,5601.0,53313.0,80000,80000.0
2023,1,15,125,2,41,4,1,3,4808.0,20333.0,140000,140000.0
2023,1,15,125,2,14,3,3,0,,,0,0.0
